#gene_id	#pathway_name	#pathway_id	#ec_number
default-0_rep_c45647|m.31657	One carbon pool by folate	00670	2.1.2.1
default-0_rep_c22952|m.17779	Vitamin B6 metabolism	00750	1.4.3.5
default-0_rep_c16381|m.13151	Photosynthesis	00195	3.6.3.14
default-0_rep_c16381|m.13151	Oxidative phosphorylation	00190	3.6.3.14
default-0_c90656|m.59211	Aminoacyl-tRNA biosynthesis	00970	6.1.1.2
default-0_rep_c50140|m.34693	Purine metabolism	00230	6.3.4.4
default-0_rep_c50140|m.34693	Alanine, aspartate and glutamate metabolism	00250	6.3.4.4
default-0_rep_c93803|m.60588	Carbon fixation pathways in prokaryotes	00720	1.3.5.1
default-0_rep_c93803|m.60588	Oxidative phosphorylation	00190	1.3.5.1
default-0_rep_c93803|m.60588	Citrate cycle (TCA cycle)	00020	1.3.5.1
default-0_rep_c93803|m.60588	Butanoate metabolism	00650	1.3.5.1
default-0_rep_c31624|m.23140	Cysteine and methionine metabolism	00270	3.3.1.1
default-0_rep_c18894|m.14961	Pyrimidine metabolism	00240	2.7.7.7
default-0_rep_c18894|m.14961	Purine metabolism	00230	2.7.7.7
default-0_rep_c89735|m.58827	Purine metabolism	00230	3.5.4.10
default-0_rep_c89735|m.58827	Purine metabolism	00230	2.1.2.3
default-0_rep_c89735|m.58827	One carbon pool by folate	00670	2.1.2.3
default-0_c47552|m.32962	Pyruvate metabolism	00620	4.4.1.5
default-0_rep_c38134|m.26634	Flavonoid biosynthesis	00941	5.5.1.6
default-0_rep_c97176|m.62078	Pantothenate and CoA biosynthesis	00770	2.7.1.33
default-0_c107578|m.66657	Drug metabolism - cytochrome P450	00982	2.5.1.18
default-0_c107578|m.66657	Metabolism of xenobiotics by cytochrome P450	00980	2.5.1.18
default-0_c107578|m.66657	Glutathione metabolism	00480	2.5.1.18
default-0_c105173|m.65341	Aminoacyl-tRNA biosynthesis	00970	6.3.5.7
default-0_rep_c58168|m.39956	Terpenoid backbone biosynthesis	00900	5.3.3.2
default-0_rep_c45508|m.31561	Pentose and glucuronate interconversions	00040	4.2.2.2
default-0_rep_c18479|m.14639	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_rep_c105945|m.65676	Pyruvate metabolism	00620	4.4.1.5
default-0_rep_c23331|m.18046	Pentose and glucuronate interconversions	00040	5.1.3.1
default-0_rep_c23331|m.18046	Pentose phosphate pathway	00030	5.1.3.1
default-0_rep_c23331|m.18046	Carbon fixation in photosynthetic organisms	00710	5.1.3.1
default-0_rep_c97028|m.62025	Cysteine and methionine metabolism	00270	4.1.1.50
default-0_rep_c97028|m.62025	Arginine and proline metabolism	00330	4.1.1.50
default-0_rep_c5519|m.4825	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_rep_c81348|m.54570	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c5519|m.4824	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_rep_c19659|m.15523	Purine metabolism	00230	2.7.1.40
default-0_rep_c19659|m.15523	Glycolysis / Gluconeogenesis	00010	2.7.1.40
default-0_rep_c19659|m.15523	Pyruvate metabolism	00620	2.7.1.40
default-0_rep_c5071|m.4471	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c5071|m.4471	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c99554|m.62966	Oxidative phosphorylation	00190	1.9.3.1
default-0_c78368|m.52729	Cysteine and methionine metabolism	00270	5.3.1.23
default-0_rep_c54642|m.37507	Pentose phosphate pathway	00030	2.2.1.2
default-0_rep_c54129|m.37176	Inositol phosphate metabolism	00562	3.1.4.11
default-0_c24028|m.18506	Purine metabolism	00230	2.4.2.7
default-0_c103890|m.64740	Nicotinate and nicotinamide metabolism	00760	2.7.7.18
default-0_c107051|m.66294	Amino sugar and nucleotide sugar metabolism	00520	5.3.1.8
default-0_c107051|m.66294	Fructose and mannose metabolism	00051	5.3.1.8
default-0_rep_c13418|m.10963	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c41178|m.28394	Pantothenate and CoA biosynthesis	00770	1.1.1.86
default-0_rep_c41178|m.28394	Valine, leucine and isoleucine biosynthesis	00290	1.1.1.86
default-0_rep_c66627|m.45063	Cysteine and methionine metabolism	00270	4.1.1.50
default-0_rep_c66627|m.45063	Arginine and proline metabolism	00330	4.1.1.50
default-0_rep_c57551|m.39532	Methane metabolism	00680	4.2.1.11
default-0_rep_c57551|m.39532	Glycolysis / Gluconeogenesis	00010	4.2.1.11
default-0_rep_c57551|m.39533	Methane metabolism	00680	4.2.1.11
default-0_rep_c57551|m.39533	Glycolysis / Gluconeogenesis	00010	4.2.1.11
default-0_rep_c63345|m.43160	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c63345|m.43160	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c71723|m.47933	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c71723|m.47933	Purine metabolism	00230	2.7.7.6
default-0_rep_c108290|m.67139	Pentose and glucuronate interconversions	00040	5.1.3.1
default-0_rep_c108290|m.67139	Pentose phosphate pathway	00030	5.1.3.1
default-0_rep_c108290|m.67139	Carbon fixation in photosynthetic organisms	00710	5.1.3.1
default-0_c34346|m.24581	Pyrimidine metabolism	00240	2.7.7.7
default-0_c34346|m.24581	Purine metabolism	00230	2.7.7.7
default-0_c107967|m.66930	Amino sugar and nucleotide sugar metabolism	00520	5.4.2.10
default-0_rep_c94107|m.60726	Methane metabolism	00680	3.1.2.12
default-0_rep_c83718|m.55871	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_c71796|m.47999	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c66718|m.45112	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c66718|m.45112	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c7290|m.6286	Vitamin B6 metabolism	00750	4.3.3.6
default-0_rep_c63176|m.43052	Purine metabolism	00230	3.5.3.26
default-0_rep_c43782|m.30230	Drug metabolism - cytochrome P450	00982	2.5.1.18
default-0_rep_c43782|m.30230	Ascorbate and aldarate metabolism	00053	1.8.5.1
default-0_rep_c43782|m.30230	Glutathione metabolism	00480	2.5.1.18
default-0_rep_c43782|m.30230	Glutathione metabolism	00480	1.8.5.1
default-0_rep_c43782|m.30230	Metabolism of xenobiotics by cytochrome P450	00980	2.5.1.18
default-0_rep_c64008|m.43522	Photosynthesis	00195	3.6.3.14
default-0_rep_c64008|m.43522	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c28912|m.21594	Vitamin B6 metabolism	00750	4.3.3.6
default-0_c75125|m.50615	Other types of O-glycan biosynthesis	00514	2.4.1.221
default-0_c75125|m.50614	Other types of O-glycan biosynthesis	00514	2.4.1.221
default-0_rep_c57871|m.39760	Purine metabolism	00230	2.7.4.3
default-0_rep_c70763|m.47048	Starch and sucrose metabolism	00500	3.1.1.11
default-0_rep_c70763|m.47048	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_c5801|m.5055	Starch and sucrose metabolism	00500	3.1.1.11
default-0_c5801|m.5055	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_c58584|m.40194	Pentose and glucuronate interconversions	00040	5.1.3.1
default-0_c58584|m.40194	Pentose phosphate pathway	00030	5.1.3.1
default-0_c58584|m.40194	Carbon fixation in photosynthetic organisms	00710	5.1.3.1
default-0_rep_c51476|m.35508	Carbon fixation in photosynthetic organisms	00710	2.7.2.3
default-0_rep_c51476|m.35508	Glycolysis / Gluconeogenesis	00010	2.7.2.3
default-0_dn_rep_c97905|m.62333	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_dn_rep_c97905|m.62333	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c104225|m.64913	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c108157|m.67061	Terpenoid backbone biosynthesis	00900	1.1.1.34
default-0_c77791|m.52334	Pyruvate metabolism	00620	3.1.2.6
default-0_rep_c111504|m.68943	Porphyrin and chlorophyll metabolism	00860	1.2.1.70
default-0_c73182|m.49133	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c3456|m.3025	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c3456|m.3025	Selenocompound metabolism	00450	2.1.1.14
default-0_c14303|m.11621	Glycerolipid metabolism	00561	2.3.1.20
default-0_c14303|m.11621	Cutin, suberine and wax biosynthesis	00073	2.3.1.20
default-0_rep_c69125|m.46256	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c69125|m.46256	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c30655|m.22675	Isoquinoline alkaloid biosynthesis	00950	1.4.3.21
default-0_rep_c30655|m.22675	Tyrosine metabolism	00350	1.4.3.21
default-0_rep_c30655|m.22675	Tropane, piperidine and pyridine alkaloid biosynthesis	00960	1.4.3.21
default-0_rep_c30655|m.22675	Glycine, serine and threonine metabolism	00260	1.4.3.21
default-0_rep_c30655|m.22675	Phenylalanine metabolism	00360	1.4.3.21
default-0_rep_c30655|m.22675	beta-Alanine metabolism	00410	1.4.3.21
default-0_rep_c26769|m.20355	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c26769|m.20355	Purine metabolism	00230	2.7.7.6
default-0_rep_c26136|m.19944	Citrate cycle (TCA cycle)	00020	4.2.1.2
default-0_rep_c26136|m.19944	Carbon fixation pathways in prokaryotes	00720	4.2.1.2
default-0_rep_c26136|m.19944	Pyruvate metabolism	00620	4.2.1.2
default-0_rep_c85477|m.56786	Photosynthesis	00195	3.6.3.14
default-0_rep_c85477|m.56786	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c109245|m.67759	Terpenoid backbone biosynthesis	00900	1.17.1.2
default-0_rep_c5445|m.4772	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c5445|m.4772	Purine metabolism	00230	2.7.7.6
default-0_c96510|m.61845	Cyanoamino acid metabolism	00460	2.1.2.1
default-0_c96510|m.61845	Glyoxylate and dicarboxylate metabolism	00630	2.1.2.1
default-0_c96510|m.61845	Glycine, serine and threonine metabolism	00260	2.1.2.1
default-0_c96510|m.61845	Methane metabolism	00680	2.1.2.1
default-0_c96510|m.61845	One carbon pool by folate	00670	2.1.2.1
default-0_rep_c48599|m.33649	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c58472|m.40124	Purine metabolism	00230	6.3.4.4
default-0_rep_c58472|m.40124	Alanine, aspartate and glutamate metabolism	00250	6.3.4.4
default-0_c13684|m.11174	Arginine biosynthesis	00220	4.3.2.1
default-0_c13684|m.11174	Alanine, aspartate and glutamate metabolism	00250	4.3.2.1
default-0_rep_c11236|m.9340	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c11236|m.9340	Selenocompound metabolism	00450	2.1.1.14
default-0_c32430|m.23577	Sphingolipid metabolism	00600	3.2.1.23
default-0_c32430|m.23577	Galactose metabolism	00052	3.2.1.23
default-0_c32430|m.23577	Glycosaminoglycan degradation	00531	3.2.1.23
default-0_c32430|m.23577	Glycosphingolipid biosynthesis - ganglio series	00604	3.2.1.23
default-0_c32430|m.23577	Other glycan degradation	00511	3.2.1.23
default-0_rep_c36441|m.25691	Glyoxylate and dicarboxylate metabolism	00630	1.1.1.37
default-0_rep_c36441|m.25691	Methane metabolism	00680	1.1.1.37
default-0_rep_c36441|m.25691	Carbon fixation pathways in prokaryotes	00720	1.1.1.37
default-0_rep_c36441|m.25691	Carbon fixation in photosynthetic organisms	00710	1.1.1.37
default-0_rep_c36441|m.25691	Pyruvate metabolism	00620	1.1.1.37
default-0_rep_c36441|m.25691	Cysteine and methionine metabolism	00270	1.1.1.37
default-0_rep_c36441|m.25691	Citrate cycle (TCA cycle)	00020	1.1.1.37
default-0_rep_c3215|m.2822	Arginine and proline metabolism	00330	4.1.1.19
default-0_c98365|m.62505	Pentose phosphate pathway	00030	4.1.2.13
default-0_c98365|m.62505	Carbon fixation in photosynthetic organisms	00710	4.1.2.13
default-0_c98365|m.62505	Glycolysis / Gluconeogenesis	00010	4.1.2.13
default-0_c98365|m.62505	Fructose and mannose metabolism	00051	4.1.2.13
default-0_c98365|m.62505	Methane metabolism	00680	4.1.2.13
default-0_rep_c63433|m.43212	Purine metabolism	00230	3.5.3.26
default-0_rep_c56649|m.38943	Methane metabolism	00680	4.2.1.11
default-0_rep_c56649|m.38943	Glycolysis / Gluconeogenesis	00010	4.2.1.11
default-0_rep_c42550|m.29226	Oxidative phosphorylation	00190	1.9.3.1
default-0_rep_c115036|m.70835	Cysteine and methionine metabolism	00270	2.5.1.6
default-0_c9518|m.8039	Starch and sucrose metabolism	00500	3.1.1.11
default-0_c9518|m.8039	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_c103976|m.64791	Purine metabolism	00230	3.5.4.10
default-0_c103976|m.64791	Purine metabolism	00230	2.1.2.3
default-0_c103976|m.64791	One carbon pool by folate	00670	2.1.2.3
default-0_rep_c5150|m.4542	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c5150|m.4542	Purine metabolism	00230	2.7.7.6
default-0_rep_c79759|m.53625	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c80832|m.54264	D-Alanine metabolism	00473	5.1.1.1
default-0_rep_c89275|m.58636	Glyoxylate and dicarboxylate metabolism	00630	1.1.1.37
default-0_rep_c89275|m.58636	Methane metabolism	00680	1.1.1.37
default-0_rep_c89275|m.58636	Carbon fixation pathways in prokaryotes	00720	1.1.1.37
default-0_rep_c89275|m.58636	Carbon fixation in photosynthetic organisms	00710	1.1.1.37
default-0_rep_c89275|m.58636	Pyruvate metabolism	00620	1.1.1.37
default-0_rep_c89275|m.58636	Cysteine and methionine metabolism	00270	1.1.1.37
default-0_rep_c89275|m.58636	Citrate cycle (TCA cycle)	00020	1.1.1.37
default-0_rep_c65964|m.44676	Carbon fixation in photosynthetic organisms	00710	2.7.2.3
default-0_rep_c65964|m.44676	Glycolysis / Gluconeogenesis	00010	2.7.2.3
default-0_c19064|m.15070	Pentose and glucuronate interconversions	00040	4.2.2.2
default-0_c77367|m.52070	Glycerophospholipid metabolism	00564	1.1.1.94
default-0_c77367|m.52070	Glycerophospholipid metabolism	00564	1.1.1.8
default-0_rep_c57973|m.39822	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c10988|m.9170	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_rep_c8571|m.7292	Various types of N-glycan biosynthesis	00513	2.4.99.18
default-0_rep_c8571|m.7292	N-Glycan biosynthesis	00510	2.4.99.18
default-0_c26463|m.20164	Glyoxylate and dicarboxylate metabolism	00630	3.5.1.10
default-0_c26463|m.20164	One carbon pool by folate	00670	3.5.1.10
default-0_c26463|m.20164	One carbon pool by folate	00670	2.1.2.9
default-0_c26463|m.20164	Aminoacyl-tRNA biosynthesis	00970	2.1.2.9
default-0_c19790|m.15623	Inositol phosphate metabolism	00562	2.7.1.64
default-0_rep_c61435|m.42007	Photosynthesis	00195	3.6.3.14
default-0_rep_c61435|m.42007	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c90697|m.59228	Starch and sucrose metabolism	00500	2.4.1.25
default-0_c44120|m.30498	Pyrimidine metabolism	00240	4.1.1.23
default-0_c4874|m.4300	Terpenoid backbone biosynthesis	00900	2.2.1.7
default-0_c4874|m.4300	Thiamine metabolism	00730	2.2.1.7
default-0_rep_c109187|m.67722	Terpenoid backbone biosynthesis	00900	5.3.3.2
default-0_rep_c35506|m.25173	Carbon fixation in photosynthetic organisms	00710	2.7.2.3
default-0_rep_c35506|m.25173	Glycolysis / Gluconeogenesis	00010	2.7.2.3
default-0_rep_c29922|m.22218	Folate biosynthesis	00790	1.5.1.3
default-0_rep_c29922|m.22218	One carbon pool by folate	00670	1.5.1.3
default-0_rep_c100128|m.63178	Purine metabolism	00230	2.7.4.6
default-0_rep_c100128|m.63178	Pyrimidine metabolism	00240	2.7.4.6
default-0_rep_c51544|m.35547	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_c78439|m.52777	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c50768|m.35086	Aminoacyl-tRNA biosynthesis	00970	6.1.1.11
default-0_c50355|m.34826	Aminoacyl-tRNA biosynthesis	00970	6.1.1.19
default-0_rep_c46488|m.32204	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c46488|m.32204	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c115826|m.71223	Pantothenate and CoA biosynthesis	00770	1.1.1.86
default-0_rep_c115826|m.71223	Valine, leucine and isoleucine biosynthesis	00290	1.1.1.86
default-0_rep_c99147|m.62803	Carbon fixation pathways in prokaryotes	00720	4.1.1.31
default-0_rep_c99147|m.62803	Pyruvate metabolism	00620	4.1.1.31
default-0_rep_c99147|m.62803	Methane metabolism	00680	4.1.1.31
default-0_rep_c99147|m.62803	Carbon fixation in photosynthetic organisms	00710	4.1.1.31
default-0_c45308|m.31412	Drug metabolism - other enzymes	00983	1.1.1.205
default-0_c45308|m.31412	Purine metabolism	00230	1.1.1.205
default-0_c58750|m.40298	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_rep_c53343|m.36657	Fructose and mannose metabolism	00051	3.1.3.11
default-0_rep_c53343|m.36657	Pentose phosphate pathway	00030	3.1.3.11
default-0_rep_c53343|m.36657	Glycolysis / Gluconeogenesis	00010	3.1.3.11
default-0_rep_c53343|m.36657	Methane metabolism	00680	3.1.3.11
default-0_rep_c53343|m.36657	Carbon fixation in photosynthetic organisms	00710	3.1.3.11
default-0_rep_c79098|m.53201	Porphyrin and chlorophyll metabolism	00860	4.1.1.37
default-0_rep_c8517|m.7246	Terpenoid backbone biosynthesis	00900	1.3.1.83
default-0_rep_c45981|m.31881	Glutathione metabolism	00480	1.11.1.15
default-0_c18247|m.14473	Porphyrin and chlorophyll metabolism	00860	4.2.1.75
default-0_rep_c62198|m.42464	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c62198|m.42464	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c88990|m.58515	Purine metabolism	00230	2.7.4.6
default-0_rep_c88990|m.58515	Pyrimidine metabolism	00240	2.7.4.6
default-0_rep_c5652|m.4937	Pentose and glucuronate interconversions	00040	4.2.2.2
default-0_rep_c11291|m.9381	Carbon fixation pathways in prokaryotes	00720	4.1.1.31
default-0_rep_c11291|m.9381	Pyruvate metabolism	00620	4.1.1.31
default-0_rep_c11291|m.9381	Methane metabolism	00680	4.1.1.31
default-0_rep_c11291|m.9381	Carbon fixation in photosynthetic organisms	00710	4.1.1.31
default-0_rep_c16668|m.13356	Terpenoid backbone biosynthesis	00900	1.17.1.2
default-0_rep_c35462|m.25147	Terpenoid backbone biosynthesis	00900	1.17.1.2
default-0_c74909|m.50471	Phenylalanine metabolism	00360	2.6.1.1
default-0_c74909|m.50471	Phenylalanine, tyrosine and tryptophan biosynthesis	00400	2.6.1.1
default-0_c74909|m.50471	Tyrosine metabolism	00350	2.6.1.1
default-0_c74909|m.50471	Alanine, aspartate and glutamate metabolism	00250	2.6.1.1
default-0_c74909|m.50471	Novobiocin biosynthesis	00401	2.6.1.1
default-0_c74909|m.50471	Isoquinoline alkaloid biosynthesis	00950	2.6.1.1
default-0_c74909|m.50471	Tropane, piperidine and pyridine alkaloid biosynthesis	00960	2.6.1.1
default-0_c74909|m.50471	Carbon fixation in photosynthetic organisms	00710	2.6.1.1
default-0_c74909|m.50471	Cysteine and methionine metabolism	00270	2.6.1.1
default-0_c74909|m.50471	Arginine and proline metabolism	00330	2.6.1.1
default-0_c74909|m.50471	Arginine biosynthesis	00220	2.6.1.1
default-0_rep_c19459|m.15376	Arginine and proline metabolism	00330	4.1.1.19
default-0_rep_c28608|m.21409	Lipoic acid metabolism	00785	2.8.1.8
default-0_rep_c12657|m.10400	Starch and sucrose metabolism	00500	3.2.1.39
default-0_dn_rep_c377|m.413	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_dn_rep_c377|m.413	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c10878|m.9078	Pyrimidine metabolism	00240	2.7.7.7
default-0_rep_c10878|m.9078	Purine metabolism	00230	2.7.7.7
default-0_c40988|m.28306	Starch and sucrose metabolism	00500	3.1.1.11
default-0_c40988|m.28306	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_rep_c28130|m.21127	Sphingolipid metabolism	00600	3.2.1.23
default-0_rep_c28130|m.21127	Galactose metabolism	00052	3.2.1.23
default-0_rep_c28130|m.21127	Glycosaminoglycan degradation	00531	3.2.1.23
default-0_rep_c28130|m.21127	Glycosphingolipid biosynthesis - ganglio series	00604	3.2.1.23
default-0_rep_c28130|m.21127	Other glycan degradation	00511	3.2.1.23
default-0_dn_rep_c11845|m.9797	Pyrimidine metabolism	00240	2.7.7.6
default-0_dn_rep_c11845|m.9797	Purine metabolism	00230	2.7.7.6
default-0_c97521|m.62203	Vitamin B6 metabolism	00750	4.3.3.6
