#gene_id	#GO_term	#Description
default-0_rep_c17317|m.13799	GO:0016020	membrane
default-0_c20137|m.15911	GO:0016021	integral component of membrane
default-0_rep_c60671|m.41562	GO:0015934	large ribosomal subunit
default-0_rep_c60671|m.41562	GO:0005840	ribosome
default-0_rep_c60671|m.41562	GO:0005622	intracellular
default-0_dn_rep_c5634|m.4923	GO:0005840	ribosome
default-0_dn_rep_c5634|m.4923	GO:0005622	intracellular
default-0_rep_c19914|m.15737	GO:0005618	cell wall
default-0_rep_c19914|m.15736	GO:0005618	cell wall
default-0_rep_c42909|m.29494	GO:0016021	integral component of membrane
default-0_rep_c42909|m.29494	GO:0005783	endoplasmic reticulum
default-0_rep_c22694|m.17625	GO:0005840	ribosome
default-0_rep_c22694|m.17625	GO:0005622	intracellular
default-0_rep_c411|m.445	GO:0005874	microtubule
default-0_rep_c69707|m.46495	GO:0016020	membrane
default-0_rep_c16748|m.13412	GO:0005840	ribosome
default-0_rep_c16748|m.13412	GO:0005622	intracellular
default-0_c79512|m.53456	GO:0080085	signal recognition particle, chloroplast targeting
default-0_c79512|m.53456	GO:0009507	chloroplast
default-0_c18440|m.14612	GO:0016021	integral component of membrane
default-0_rep_c44249|m.30600	GO:0005840	ribosome
default-0_rep_c44249|m.30600	GO:0005622	intracellular
default-0_rep_c82700|m.55290	GO:0005634	nucleus
default-0_rep_c82700|m.55290	GO:0000786	nucleosome
default-0_c12768|m.10472	GO:0016021	integral component of membrane
default-0_dn_rep_c1962|m.1694	GO:0016020	membrane
default-0_rep_c9514|m.8036	GO:0016020	membrane
default-0_rep_c56140|m.38629	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c7769|m.6668	GO:0016021	integral component of membrane
default-0_c47208|m.32715	GO:0005774	vacuolar membrane
default-0_c17765|m.14118	GO:0005634	nucleus
default-0_c4540|m.4019	GO:0016021	integral component of membrane
default-0_c4540|m.4019	GO:0005783	endoplasmic reticulum
default-0_rep_c28591|m.21405	GO:0005840	ribosome
default-0_rep_c28591|m.21405	GO:0005622	intracellular
default-0_c116312|m.71493	GO:0016021	integral component of membrane
default-0_c75763|m.51045	GO:0000178	exosome (RNase complex)
default-0_rep_c51456|m.35496	GO:0015934	large ribosomal subunit
default-0_rep_c51456|m.35496	GO:0005840	ribosome
default-0_rep_c6551|m.5689	GO:0005741	mitochondrial outer membrane
default-0_c88498|m.58305	GO:0016020	membrane
default-0_rep_c107747|m.66787	GO:0005737	cytoplasm
default-0_rep_c67962|m.45713	GO:0030117	membrane coat
default-0_rep_c42729|m.29344	GO:0005739	mitochondrion
default-0_rep_c56976|m.39172	GO:0005759	mitochondrial matrix
default-0_rep_c25375|m.19441	GO:0016021	integral component of membrane
default-0_rep_c25375|m.19441	GO:0072546	ER membrane protein complex
default-0_rep_c25375|m.19441	GO:0005783	endoplasmic reticulum
default-0_rep_c18233|m.14460	GO:0005783	endoplasmic reticulum
default-0_rep_c44189|m.30557	GO:0005840	ribosome
default-0_rep_c44189|m.30557	GO:0005622	intracellular
default-0_rep_c54372|m.37323	GO:0005759	mitochondrial matrix
default-0_rep_c62809|m.42839	GO:0033179	proton-transporting V-type ATPase, V0 domain
default-0_rep_c62809|m.42839	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
default-0_c77551|m.52192	GO:0005634	nucleus
default-0_rep_c15399|m.12409	GO:0016021	integral component of membrane
default-0_c7719|m.6630	GO:0016020	membrane
default-0_rep_c116842|m.71745	GO:0005840	ribosome
default-0_rep_c116842|m.71745	GO:0005622	intracellular
default-0_rep_c27182|m.20577	GO:0005634	nucleus
default-0_rep_c113271|m.69822	GO:0005840	ribosome
default-0_rep_c113271|m.69822	GO:0005622	intracellular
default-0_rep_c107350|m.66507	GO:0016020	membrane
default-0_c109388|m.67844	GO:0005846	nuclear cap binding complex
default-0_dn_rep_c17219|m.13742	GO:0000786	nucleosome
default-0_rep_c27385|m.20700	GO:0016020	membrane
default-0_rep_c11391|m.9449	GO:0005737	cytoplasm
default-0_rep_c95141|m.61207	GO:0016021	integral component of membrane
default-0_rep_c95294|m.61285	GO:0005840	ribosome
default-0_rep_c74438|m.50085	GO:0016021	integral component of membrane
default-0_rep_c60428|m.41398	GO:0016020	membrane
default-0_dn_rep_c36274|m.25594	GO:0016020	membrane
default-0_rep_c41435|m.28526	GO:0005840	ribosome
default-0_rep_c41435|m.28526	GO:0005622	intracellular
default-0_c55753|m.38351	GO:0030126	COPI vesicle coat
default-0_rep_c3867|m.3384	GO:0009522	photosystem I
default-0_rep_c3867|m.3384	GO:0009538	photosystem I reaction center
default-0_rep_c50358|m.34829	GO:0009579	thylakoid
default-0_rep_c50358|m.34829	GO:0016021	integral component of membrane
default-0_rep_c50358|m.34829	GO:0009522	photosystem I
default-0_rep_c53044|m.36441	GO:0000786	nucleosome
default-0_rep_c20080|m.15862	GO:0016020	membrane
default-0_rep_c70794|m.47079	GO:0005685	U1 snRNP
default-0_rep_c4162|m.3653	GO:0016020	membrane
default-0_rep_c113245|m.69814	GO:0000445	THO complex part of transcription export complex
default-0_rep_c15477|m.12471	GO:0005840	ribosome
default-0_rep_c15477|m.12471	GO:0005622	intracellular
default-0_rep_c52819|m.36294	GO:0005737	cytoplasm
default-0_rep_c88491|m.58300	GO:0016020	membrane
default-0_rep_c67540|m.45532	GO:0005634	nucleus
default-0_rep_c67540|m.45532	GO:0000786	nucleosome
default-0_rep_c59621|m.40849	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
default-0_rep_c36412|m.25673	GO:0005840	ribosome
default-0_rep_c36412|m.25673	GO:0005622	intracellular
default-0_rep_c19530|m.15433	GO:0005634	nucleus
default-0_rep_c19530|m.15433	GO:0000786	nucleosome
default-0_rep_c53842|m.36980	GO:0000786	nucleosome
default-0_rep_c68491|m.45960	GO:0005634	nucleus
default-0_rep_c68491|m.45960	GO:0000786	nucleosome
default-0_rep_c60649|m.41545	GO:0005783	endoplasmic reticulum
default-0_rep_c63149|m.43039	GO:0016020	membrane
default-0_rep_c22429|m.17443	GO:0016020	membrane
default-0_rep_c46686|m.32364	GO:0005840	ribosome
default-0_rep_c45546|m.31585	GO:0005840	ribosome
default-0_rep_c106119|m.65765	GO:0005840	ribosome
default-0_rep_c106119|m.65765	GO:0005622	intracellular
default-0_c24028|m.18506	GO:0005737	cytoplasm
default-0_rep_c44371|m.30696	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_c108026|m.66967	GO:0016021	integral component of membrane
default-0_c101525|m.63777	GO:0016020	membrane
default-0_rep_c15255|m.12305	GO:0005840	ribosome
default-0_rep_c64247|m.43677	GO:0005840	ribosome
default-0_rep_c64247|m.43677	GO:0005622	intracellular
default-0_rep_c33624|m.24207	GO:0016020	membrane
default-0_rep_c56649|m.38943	GO:0000015	phosphopyruvate hydratase complex
default-0_rep_c92277|m.59925	GO:0005634	nucleus
default-0_rep_c92277|m.59925	GO:0000786	nucleosome
default-0_rep_c82599|m.55240	GO:0005737	cytoplasm
default-0_rep_c47676|m.33033	GO:0005622	intracellular
default-0_rep_c16232|m.13046	GO:0005840	ribosome
default-0_rep_c16232|m.13046	GO:0005622	intracellular
default-0_rep_c30301|m.22453	GO:0005737	cytoplasm
default-0_rep_c30301|m.22453	GO:0030117	membrane coat
default-0_rep_c71642|m.47850	GO:0005622	intracellular
default-0_rep_c57634|m.39598	GO:0005840	ribosome
default-0_rep_c57634|m.39598	GO:0005622	intracellular
default-0_rep_c64993|m.44119	GO:0005840	ribosome
default-0_rep_c59803|m.40961	GO:0005840	ribosome
default-0_rep_c40661|m.28092	GO:0016021	integral component of membrane
default-0_dn_rep_c249|m.290	GO:0016020	membrane
default-0_dn_rep_c1738|m.1497	GO:0016021	integral component of membrane
default-0_rep_c108923|m.67565	GO:0009507	chloroplast
default-0_rep_c109608|m.67965	GO:0005750	mitochondrial respiratory chain complex III
default-0_rep_c94831|m.61057	GO:0015934	large ribosomal subunit
default-0_rep_c94831|m.61057	GO:0005840	ribosome
default-0_rep_c94831|m.61057	GO:0005622	intracellular
default-0_rep_c43961|m.30373	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
default-0_rep_c9311|m.7876	GO:0016020	membrane
default-0_rep_c9311|m.7876	GO:0005622	intracellular
default-0_c79771|m.53635	GO:0005794	Golgi apparatus
default-0_rep_c43158|m.29707	GO:0005874	microtubule
default-0_rep_c35296|m.25071	GO:0005840	ribosome
default-0_rep_c35296|m.25071	GO:0005622	intracellular
default-0_rep_c62225|m.42473	GO:0000786	nucleosome
default-0_rep_c67154|m.45330	GO:0005840	ribosome
default-0_rep_c67154|m.45330	GO:0005622	intracellular
default-0_rep_c58049|m.39874	GO:0005840	ribosome
default-0_c34713|m.24768	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c7385|m.6360	GO:0005634	nucleus
default-0_rep_c50741|m.35071	GO:0005618	cell wall
default-0_rep_c14959|m.12078	GO:0005840	ribosome
default-0_c14081|m.11464	GO:0016020	membrane
default-0_rep_c70530|m.46814	GO:0005741	mitochondrial outer membrane
default-0_rep_c19627|m.15502	GO:0005634	nucleus
default-0_rep_c19627|m.15502	GO:0000786	nucleosome
default-0_rep_c87899|m.58062	GO:0005840	ribosome
default-0_rep_c87899|m.58062	GO:0005622	intracellular
default-0_rep_c87899|m.58062	GO:0009341	beta-galactosidase complex
default-0_rep_c103925|m.64757	GO:0016020	membrane
default-0_c51193|m.35346	GO:0005737	cytoplasm
default-0_c38548|m.26882	GO:0005634	nucleus
default-0_rep_c63211|m.43073	GO:0005840	ribosome
default-0_rep_c63211|m.43073	GO:0005622	intracellular
default-0_rep_c21940|m.17123	GO:0009507	chloroplast
default-0_c20416|m.16121	GO:0005789	endoplasmic reticulum membrane
default-0_rep_c43593|m.30070	GO:0005840	ribosome
default-0_rep_c43593|m.30070	GO:0005622	intracellular
default-0_c79361|m.53359	GO:0008540	proteasome regulatory particle, base subcomplex
default-0_rep_c112845|m.69575	GO:0016021	integral component of membrane
default-0_rep_c116219|m.71441	GO:0005634	nucleus
default-0_rep_c116219|m.71441	GO:0000786	nucleosome
default-0_rep_c90045|m.58963	GO:0043231	intracellular membrane-bounded organelle
default-0_dn_rep_c68771|m.46120	GO:0005634	nucleus
default-0_dn_rep_c68771|m.46120	GO:0000786	nucleosome
default-0_rep_c45152|m.31289	GO:0005634	nucleus
default-0_rep_c45152|m.31289	GO:0000786	nucleosome
default-0_rep_c95472|m.61368	GO:0005840	ribosome
default-0_rep_c31109|m.22887	GO:0005737	cytoplasm
default-0_c98587|m.62575	GO:0005871	kinesin complex
default-0_rep_c31109|m.22888	GO:0005737	cytoplasm
default-0_rep_c105929|m.65665	GO:0005634	nucleus
default-0_rep_c105929|m.65665	GO:0000786	nucleosome
default-0_c46646|m.32328	GO:0005737	cytoplasm
default-0_rep_c26936|m.20449	GO:0005741	mitochondrial outer membrane
default-0_rep_c53362|m.36666	GO:0005840	ribosome
default-0_rep_c53362|m.36666	GO:0005622	intracellular
default-0_rep_c30537|m.22595	GO:0005634	nucleus
default-0_rep_c30537|m.22595	GO:0000786	nucleosome
default-0_rep_c107292|m.66469	GO:0016021	integral component of membrane
default-0_c90492|m.59142	GO:0032040	small-subunit processome
default-0_rep_c66651|m.45075	GO:0005622	intracellular
default-0_rep_c66651|m.45075	GO:0005840	ribosome
default-0_rep_c50286|m.34783	GO:0005737	cytoplasm
default-0_rep_c5256|m.4624	GO:0005839	proteasome core complex
default-0_rep_c5256|m.4624	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_rep_c59722|m.40911	GO:0005743	mitochondrial inner membrane
default-0_rep_c59722|m.40911	GO:0005747	mitochondrial respiratory chain complex I
default-0_rep_c67981|m.45720	GO:0005634	nucleus
default-0_rep_c67981|m.45720	GO:0000786	nucleosome
default-0_rep_c93522|m.60450	GO:0005840	ribosome
default-0_rep_c59982|m.41076	GO:0005840	ribosome
default-0_rep_c59982|m.41076	GO:0005622	intracellular
default-0_c108581|m.67330	GO:0005956	protein kinase CK2 complex
default-0_rep_c47363|m.32829	GO:0016020	membrane
default-0_rep_c47363|m.32829	GO:0005622	intracellular
default-0_rep_c54246|m.37245	GO:0005634	nucleus
default-0_rep_c106136|m.65768	GO:0016021	integral component of membrane
default-0_rep_c106136|m.65768	GO:0072546	ER membrane protein complex
default-0_rep_c106136|m.65768	GO:0005783	endoplasmic reticulum
default-0_rep_c72470|m.48569	GO:0005840	ribosome
default-0_rep_c43665|m.30128	GO:0016021	integral component of membrane
default-0_rep_c43665|m.30128	GO:0005783	endoplasmic reticulum
default-0_rep_c72992|m.48987	GO:0016020	membrane
default-0_rep_c48912|m.33881	GO:0005874	microtubule
default-0_rep_c30293|m.22443	GO:0009579	thylakoid
default-0_rep_c30293|m.22443	GO:0016021	integral component of membrane
default-0_rep_c30293|m.22443	GO:0009522	photosystem I
default-0_rep_c30293|m.22444	GO:0009579	thylakoid
default-0_rep_c30293|m.22444	GO:0016021	integral component of membrane
default-0_rep_c30293|m.22444	GO:0009522	photosystem I
default-0_rep_c12045|m.9954	GO:0005840	ribosome
default-0_rep_c12045|m.9954	GO:0005622	intracellular
default-0_rep_c51150|m.35322	GO:0016021	integral component of membrane
default-0_rep_c80175|m.53890	GO:0016021	integral component of membrane
default-0_c114543|m.70557	GO:0016020	membrane
default-0_rep_c54929|m.37724	GO:0015935	small ribosomal subunit
default-0_rep_c54929|m.37724	GO:0005840	ribosome
default-0_rep_c9405|m.7952	GO:0015934	large ribosomal subunit
default-0_rep_c113330|m.69863	GO:0005840	ribosome
default-0_rep_c113330|m.69863	GO:0005622	intracellular
default-0_rep_c62855|m.42866	GO:0009507	chloroplast
default-0_rep_c62855|m.42866	GO:0005840	ribosome
default-0_rep_c16685|m.13367	GO:0016020	membrane
default-0_rep_c352|m.388	GO:0005840	ribosome
default-0_rep_c352|m.388	GO:0005622	intracellular
default-0_rep_c78880|m.53064	GO:0005840	ribosome
default-0_rep_c12777|m.10478	GO:0005634	nucleus
default-0_rep_c52223|m.35951	GO:0044599	AP-5 adaptor complex
default-0_rep_c46058|m.31932	GO:0016592	mediator complex
default-0_rep_c96062|m.61634	GO:0005737	cytoplasm
default-0_rep_c12509|m.10290	GO:0016020	membrane
default-0_rep_c45670|m.31667	GO:0005634	nucleus
default-0_rep_c45670|m.31667	GO:0000786	nucleosome
default-0_rep_c71732|m.47944	GO:0016021	integral component of membrane
default-0_rep_c24325|m.18735	GO:0005634	nucleus
default-0_rep_c56740|m.39008	GO:0005681	spliceosomal complex
default-0_c87845|m.58043	GO:0016021	integral component of membrane
default-0_rep_c21205|m.16599	GO:0016272	prefoldin complex
default-0_c38457|m.26836	GO:0016020	membrane
default-0_rep_c54998|m.37767	GO:0005634	nucleus
default-0_rep_c38669|m.26956	GO:0016021	integral component of membrane
default-0_c26869|m.20419	GO:0016021	integral component of membrane
default-0_c26869|m.20419	GO:0016020	membrane
default-0_dn_rep_c384|m.425	GO:0005622	intracellular
default-0_rep_c63310|m.43138	GO:0005840	ribosome
default-0_rep_c63310|m.43138	GO:0015934	large ribosomal subunit
default-0_rep_c63310|m.43138	GO:0005622	intracellular
default-0_rep_c52769|m.36254	GO:0016020	membrane
default-0_c87224|m.57718	GO:0016021	integral component of membrane
default-0_c108286|m.67137	GO:0005666	DNA-directed RNA polymerase III complex
default-0_c83428|m.55677	GO:0000159	protein phosphatase type 2A complex
default-0_rep_c13129|m.10751	GO:0005777	peroxisome
default-0_rep_c5082|m.4480	GO:0015934	large ribosomal subunit
default-0_rep_c5082|m.4480	GO:0005840	ribosome
default-0_rep_c57446|m.39465	GO:0005840	ribosome
default-0_rep_c57446|m.39465	GO:0005622	intracellular
default-0_rep_c69793|m.46544	GO:0016020	membrane
default-0_rep_c42768|m.29374	GO:0005840	ribosome
default-0_rep_c42768|m.29374	GO:0005622	intracellular
default-0_rep_c67259|m.45374	GO:0005840	ribosome
default-0_rep_c67259|m.45374	GO:0005622	intracellular
default-0_rep_c44819|m.31038	GO:0005840	ribosome
default-0_rep_c44819|m.31038	GO:0005622	intracellular
default-0_c88381|m.58263	GO:0016021	integral component of membrane
default-0_rep_c96105|m.61652	GO:0005672	transcription factor TFIIA complex
default-0_c26009|m.19865	GO:0016593	Cdc73/Paf1 complex
default-0_c70560|m.46844	GO:0080085	signal recognition particle, chloroplast targeting
default-0_c70560|m.46844	GO:0009507	chloroplast
default-0_rep_c40323|m.27905	GO:0005634	nucleus
default-0_c30030|m.22293	GO:0005643	nuclear pore
default-0_rep_c63288|m.43120	GO:0005874	microtubule
default-0_rep_c61921|m.42310	GO:0005743	mitochondrial inner membrane
default-0_dn_rep_c3511|m.3075	GO:0005840	ribosome
default-0_dn_rep_c3511|m.3075	GO:0005622	intracellular
default-0_rep_c16386|m.13155	GO:0042765	GPI-anchor transamidase complex
default-0_rep_c65617|m.44479	GO:0005840	ribosome
default-0_rep_c65617|m.44479	GO:0005622	intracellular
default-0_c47968|m.33228	GO:0005576	extracellular region
default-0_rep_c46157|m.31996	GO:0005634	nucleus
default-0_rep_c46157|m.31996	GO:0000786	nucleosome
default-0_rep_c116041|m.71330	GO:0005840	ribosome
default-0_rep_c116041|m.71330	GO:0005622	intracellular
default-0_c74748|m.50343	GO:0032040	small-subunit processome
default-0_rep_c108382|m.67204	GO:0016020	membrane
default-0_rep_c54445|m.37378	GO:0000786	nucleosome
default-0_rep_c104948|m.65248	GO:0005874	microtubule
default-0_c39518|m.27464	GO:0005737	cytoplasm
default-0_rep_c58015|m.39849	GO:0005840	ribosome
default-0_rep_c111486|m.68934	GO:0005777	peroxisome
default-0_rep_c44636|m.30901	GO:0005794	Golgi apparatus
default-0_rep_c16730|m.13401	GO:0016020	membrane
default-0_rep_c62519|m.42648	GO:0005634	nucleus
default-0_rep_c62519|m.42648	GO:0000786	nucleosome
default-0_c85441|m.56769	GO:0016020	membrane
default-0_c85441|m.56768	GO:0016020	membrane
default-0_rep_c63308|m.43137	GO:0005840	ribosome
default-0_rep_c63308|m.43137	GO:0005622	intracellular
default-0_rep_c57885|m.39771	GO:0005743	mitochondrial inner membrane
default-0_rep_c93558|m.60468	GO:0016021	integral component of membrane
default-0_rep_c54377|m.37328	GO:0005874	microtubule
default-0_dn_rep_c66479|m.44972	GO:0005737	cytoplasm
default-0_rep_c5960|m.5201	GO:0005840	ribosome
default-0_rep_c5960|m.5201	GO:0015935	small ribosomal subunit
default-0_rep_c70304|m.46743	GO:0005634	nucleus
default-0_rep_c70304|m.46743	GO:0000786	nucleosome
